1.9999995,11.02976258
1.9980015,11.01464539
1.9960035,11.00557508
1.9940055,10.98441102
1.9920075,10.96795009
1.9900095,10.97298915
1.9880115,10.99549696
1.9860135,10.9689579
1.9840155,10.9249501
1.9820175,10.90949698
1.9800195,10.99381727
1.9780215,10.98877821
1.9760235,11.02371571
1.9740255,11.01464539
1.9720275,11.05092664
1.9700295,11.03849695
1.9680315,11.04487976
1.9660335,11.0774657
1.9640355,11.16312974
1.9620375,11.15338756
1.9600395,11.13927818
1.9580415,11.14498912
1.9560435,11.13255944
1.9540455,11.12348912
1.9520475,11.10669225
1.9500495,11.13390319
1.9480515,11.14969225
1.9460535,11.17253599
1.9440555,11.22729379
1.9420575,11.17186412
1.9400595,11.14330943
1.9380615,11.17791099
1.9360635,11.19168443
1.9340655,11.22124692
1.9320675,11.21587192
1.9300695,11.20109067
1.9280715,11.18295005
1.9260735,11.16245787
1.9240755,11.21217661
1.9220775,11.19571567
1.9200795,11.14801256
1.9180815,11.18933286
1.9160835,11.16413756
1.9140855,11.23938754
1.9120875,11.20646567
1.9100895,11.1816063
1.9080915,11.19638755
1.9060935,11.25047348
1.9040955,11.22561411
1.9020975,11.15943443
1.9000995,11.17320787
1.8981015,11.22830161
1.8961035,11.23670004
1.8941055,11.24912973
1.8921075,11.17421568
1.8901095,11.25114535
1.8881115,11.23434848
1.8861135,11.15876256
1.8841155,11.15842662
1.8821175,11.17791099
1.8801195,11.1762313
1.8781215,11.14599693
1.8761235,11.20982505
1.8741255,11.2084813
1.8721275,11.22057505
1.8701295,11.1735438
1.8681315,11.21788755
1.8661335,11.20646567
1.8641355,11.23233286
1.8621375,11.22561411
1.8601395,11.28440316
1.8581415,11.24577035
1.8561435,11.28641878
1.8541455,11.32538753
1.8521475,11.27701254
1.8501495,11.21721567
1.8481515,11.24543442
1.8461535,11.19000474
1.8441555,11.18563755
1.8421575,11.18127036
1.8401595,11.15439537
1.8381615,11.17757505
1.8361635,11.22595004
1.8341655,11.20612974
1.8321675,11.21083286
1.8301695,11.27029379
1.8281715,11.30959847
1.8261735,11.23602817
1.8241755,11.18765318
1.8221775,11.22729379
1.8201795,11.18395786
1.8181815,11.22057505
1.8161835,11.17421568
1.8141855,11.24005942
1.8121875,11.19168443
1.8101895,11.22494223
1.8081915,11.19605161
1.8061935,11.21217661
1.8041955,11.20780942
1.8021975,11.31463753
1.8001995,11.28406722
1.7982015,11.27634066
1.7962035,11.30052816
1.7942055,11.29212972
1.7922075,11.25148129
1.7902095,11.24912973
1.7882115,11.17522349
1.7862135,11.19168443
1.7842155,11.27533285
1.7822175,11.27096566
1.7802195,11.41071564
1.7782215,11.25853598
1.7762235,11.25920785
1.7742255,11.29112191
1.7722275,11.30758284
1.7702295,11.21620786
1.7682315,11.24409067
1.7662335,11.35629377
1.7642355,11.33613752
1.7622375,11.25013754
1.7602395,11.29347347
1.7582415,11.21486411
1.7562435,11.23770785
1.7542455,11.22158286
1.7522475,11.29112191
1.7502495,11.19336411
1.7482515,11.23602817
1.7462535,11.22359848
1.7442555,11.25618441
1.7422575,11.19638755
1.7402595,11.18462974
1.7382615,11.18664536
1.7362635,11.15002818
1.7342655,11.17690318
1.7322675,11.25013754
1.7302695,11.17959068
1.7282715,11.19067661
1.7262735,11.16111412
1.7242755,11.22863754
1.7222775,11.1950438
1.7202795,11.16850474
1.7182815,11.1977313
1.7162835,11.19168443
1.7142855,11.17488755
1.7122875,11.15002818
1.7102895,11.21318442
1.7082915,11.118786
1.7062935,11.18328599
1.7042955,11.17757505
1.7022975,11.15372349
1.7002995,11.16178599
1.6983015,11.1789188
1.6963035,11.13390319
1.6943055,11.19067661
1.6923075,11.14330943
1.6903095,11.14062193
1.6883115,11.12248131
1.6863135,11.145661
1.6843155,11.16480943
1.6823175,11.23401254
1.6803195,11.16850474
1.6783215,11.12550475
1.6763235,11.15338756
1.6743255,11.27768441
1.6723275,11.19537974
1.6703295,11.15204381
1.6683315,11.18462974
1.6663335,11.15002818
1.6643355,11.16783287
1.6623375,11.13356725
1.6603395,11.14868443
1.6583415,11.11374694
1.6563435,11.18933286
1.6543455,11.1762313
1.6523475,11.24409067
1.6503495,11.16111412
1.6483515,11.1654813
1.6463535,11.15002818
1.6443555,11.16917662
1.6423575,11.13188756
1.6403595,11.15741881
1.6383615,11.13659069
1.6363635,11.14129381
1.6343655,11.20478599
1.6323675,11.15405943
1.6303695,11.16044224
1.6283715,11.17757505
1.6263735,11.17723912
1.6243755,11.16749693
1.6223775,11.14398131
1.6203795,11.19840317
1.6183815,11.1053485
1.6163835,11.10299694
1.6143855,11.13121569
1.6123875,11.16783287
1.6103895,11.18362193
1.6083915,11.17220005
1.6063935,11.21956723
1.6043955,11.20243442
1.6023975,11.17824693
1.6003995,11.15473131
1.5984015,11.24140317
1.5964035,11.18832505
1.5944055,11.14532506
1.5924075,11.18059849
1.5904095,11.19873911
1.5884115,11.22158286
1.5864135,11.12718444
1.5844155,11.15741881
1.5824175,11.18395786
1.5804195,11.16312974
1.5784215,11.19705942
1.5764235,11.17757505
1.5744255,11.12819225
1.5724275,11.15943443
1.5704295,11.16077818
1.5684315,11.16077818
1.5664335,11.13591881
1.5644355,11.14498912
1.5624375,11.129536
1.5604395,11.15237974
1.5584415,11.14666881
1.5564435,11.16716099
1.5544455,11.15842662
1.5524475,11.14902037
1.5504495,11.17656724
1.5484515,11.19537974
1.5464535,11.19202036
1.5444555,11.20344224
1.5424575,11.13356725
1.5404595,11.12852819
1.5384615,11.1789188
1.5364635,11.18798911
1.5344655,11.2004188
1.5324675,11.15372349
1.5304695,11.1950438
1.5284715,11.15204381
1.5264735,11.17925474
1.5244755,11.12819225
1.5224775,11.18630943
1.5204795,11.13894225
1.5184815,11.12483287
1.5164835,11.16245787
1.5144855,11.23098911
1.5124875,11.18261411
1.5104895,11.19067661
1.5084915,11.15002818
1.5064935,11.15271568
1.5044955,11.18933286
1.5024975,11.17320787
1.5004995,11.13692662
1.4985015,11.13860631
1.4965035,11.16312974
1.4945055,11.16581724
1.4925075,11.09056726
1.4905095,11.10937975
1.4885115,11.13659069
1.4865135,11.15775474
1.4845155,11.11038756
1.4825175,11.10501257
1.4805195,11.14734068
1.4785215,11.2004188
1.4765235,11.19873911
1.4745255,11.16380162
1.4725275,11.12248131
1.4705295,11.11811413
1.4685315,11.17723912
1.4665335,11.10669225
1.4645355,11.11576256
1.4625375,11.14465318
1.4605395,11.15909849
1.4585415,11.13054381
1.4565435,11.15909849
1.4545455,11.10702819
1.4525475,11.14767662
1.4505495,11.15741881
1.4485515,11.15607506
1.4465535,11.1842938
1.4445555,11.15170787
1.4425575,11.13894225
1.4405595,11.14398131
1.4385615,11.19101255
1.4365635,11.16279381
1.4345655,11.20109067
1.4325675,11.1896688
1.4305695,11.14734068
1.4285715,11.17052037
1.4265735,11.15305162
1.4245755,11.15372349
1.4225775,11.16615318
1.4205795,11.15070006
1.4185815,11.12718444
1.4165835,11.20512192
1.4145855,11.21419223
1.4125875,11.19605161
